trajectory,eps_m,t_s,min_samples,n_points,step_n_stops,step_n_moves,step_mean_stop_s,step_mean_move_pts,step_wall_s,step_wall_p25_s,step_wall_p75_s,stss_n_stops,stss_n_moves,stss_mean_stop_s,stss_mean_move_pts,stss_wall_s,stss_wall_p25_s,stss_wall_p75_s,f1,precision,recall,matched_iou_mean
10935148,15.0,10.0,5,237,4,3,51.0,9.666666666666666,0.004124399999999999,0.0036068000000000003,0.0047105,9,5,15.333333333333334,18.0,0.15115895,0.14905492499999998,0.153262975,0.30769230769230765,0.5,0.2222222222222222,0.7394957983193278
10935358,15.0,10.0,5,636,10,9,26.7,39.888888888888886,0.0077148,0.005143699999999999,0.0079022,13,14,14.0,31.5,0.37404955,0.3591996250000001,0.388899475,0.34782608695652173,0.4,0.3076923076923077,0.894047619047619
10935638,15.0,10.0,5,228,2,1,12.5,201.0,0.0012579000000000002,0.0011953,0.0014647,7,7,12.571428571428571,19.0,0.09848739999999999,0.0975179,0.0994569,0.22222222222222224,0.5,0.14285714285714285,1.0
10935844,15.0,10.0,5,607,2,3,18.0,189.66666666666666,0.0028761,0.0027746999999999997,0.004038399999999999,2,3,20.5,188.0,0.057103049999999995,0.056521625,0.057684475,1.0,1.0,1.0,0.8558201058201058
10969051,15.0,10.0,5,601,0,1,0.0,601.0,0.0026659,0.0022900999999999998,0.0034434,3,3,11.666666666666666,187.66666666666666,0.05173775,0.049861825000000005,0.05361367499999999,0.0,0.0,0.0,0.0
11058912,15.0,10.0,5,601,1,2,20.0,290.0,0.003836,0.0032889,0.0043878,3,3,21.0,178.33333333333334,0.082771,0.08136315,0.08417885,0.5,1.0,0.3333333333333333,0.7407407407407407
11071635,15.0,10.0,5,423,6,6,23.666666666666668,45.833333333333336,0.003234,0.0030531,0.0033045,12,11,16.416666666666668,19.454545454545453,0.17515234999999998,0.17351532499999997,0.176789375,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.895351707116413
11071677,15.0,10.0,5,459,7,7,24.428571428571427,40.142857142857146,0.0039349,0.0036631,0.0057301999999999995,10,9,20.2,27.444444444444443,0.1842472,0.18348355,0.18501085,0.7058823529411764,0.8571428571428571,0.6,0.8247379376689722
11071727,15.0,10.0,5,411,3,3,13.0,123.0,0.0023688000000000003,0.0022340999999999997,0.0025194,5,5,14.8,66.4,0.1013486,0.10072825,0.10196895,0.7499999999999999,1.0,0.6,0.882051282051282
11071733,15.0,10.0,5,257,5,4,19.0,39.25,0.0028334000000000002,0.002788,0.003515,7,6,17.857142857142858,20.833333333333332,0.12475130000000001,0.12266065,0.12684195,0.6666666666666666,0.8,0.5714285714285714,0.808974358974359
11071965,15.0,10.0,5,535,6,6,30.666666666666668,57.5,0.0047618999999999995,0.0045737,0.005479899999999999,14,13,15.857142857142858,23.0,0.21776255,0.217376725,0.218148375,0.4,0.6666666666666666,0.2857142857142857,0.7144097222222222
11092058,15.0,10.0,5,446,7,7,23.0,39.714285714285715,0.0030099000000000002,0.0029237,0.0030166999999999998,8,8,18.875,35.875,0.18771725,0.18089217500000002,0.19454232500000002,0.6666666666666666,0.7142857142857143,0.625,0.822972334682861
11092072,15.0,10.0,5,247,1,1,18.0,228.0,0.0019293,0.0015739,0.0019982999999999997,6,6,12.166666666666666,28.0,0.07036499999999998,0.06750455,0.07322545,0.2857142857142857,1.0,0.16666666666666666,0.9473684210526315
4300268,15.0,10.0,5,961,11,10,63.27272727272727,25.4,0.042084,0.0400043,0.042611699999999995,14,13,41.285714285714285,28.384615384615383,0.60591025,0.5889310750000001,0.6228894249999999,0.4799999999999999,0.5454545454545454,0.42857142857142855,0.7837802629469296
4303167,15.0,10.0,5,610,7,8,28.714285714285715,50.25,0.0069011,0.0061492,0.0073973,8,9,18.25,50.666666666666664,0.19691280000000003,0.1964948,0.19733079999999997,0.5333333333333333,0.5714285714285714,0.5,0.8437911725955205
4303201,15.0,10.0,5,600,5,5,14.8,104.2,0.0040759,0.0037688,0.0042265,11,11,13.909090909090908,39.63636363636363,0.2194249,0.21739855,0.22145125,0.625,1.0,0.45454545454545453,0.8457007904376326
4326816,15.0,10.0,5,606,10,10,30.1,29.5,0.0061687,0.0047707,0.0063707,6,7,16.833333333333332,71.28571428571429,0.30746825,0.306841425,0.308095075,0.37499999999999994,0.3,0.5,0.7037037037037037
4453473,15.0,10.0,5,610,4,5,35.5,92.8,0.0046316000000000005,0.0044095,0.00616,6,7,17.0,71.71428571428571,0.1336382,0.13338345000000001,0.13389295,0.4,0.5,0.3333333333333333,0.7954545454545454
4636267,15.0,10.0,5,624,10,11,32.0,26.727272727272727,0.0074035,0.0067908000000000005,0.009746,17,16,13.117647058823529,24.0,0.33324570000000003,0.3324976,0.33399380000000006,0.29629629629629634,0.4,0.23529411764705882,0.7420700214817861
4652239,15.0,10.0,5,601,8,8,33.25,40.875,0.0051765,0.004629100000000001,0.0058794,13,13,13.076923076923077,32.15384615384615,0.2667515,0.2628595,0.2706435,0.1904761904761905,0.25,0.15384615384615385,0.9179566563467492
4660369,15.0,10.0,5,640,6,7,30.5,64.42857142857143,0.0061576999999999995,0.005561,0.0063685,8,8,19.375,59.625,0.24989144999999996,0.24372052499999997,0.256062375,0.28571428571428575,0.3333333333333333,0.25,0.7094202898550726
4748312,15.0,10.0,5,624,10,10,28.4,33.0,0.006599600000000001,0.0059922,0.006803,13,14,14.23076923076923,30.428571428571427,0.30356934999999996,0.302588425,0.30455027500000004,0.4347826086956522,0.5,0.38461538461538464,0.7928068663362782
4748313,15.0,10.0,5,770,6,7,65.5,53.0,0.0168732,0.015546600000000002,0.0168797,11,12,28.636363636363637,37.0,0.39260589999999995,0.3925227,0.39268909999999996,0.23529411764705885,0.3333333333333333,0.18181818181818182,0.8500000000000001
4779685,15.0,10.0,5,669,8,9,43.0,35.22222222222222,0.0087942,0.0087908,0.0113228,17,16,16.41176470588235,23.3125,0.4174339,0.41722170000000003,0.41764609999999996,0.31999999999999995,0.5,0.23529411764705882,0.7904040404040404
4792372,15.0,10.0,5,609,9,8,29.444444444444443,41.875,0.006474199999999999,0.0059065,0.0069502,12,12,16.666666666666668,33.083333333333336,0.3035934,0.29377715000000004,0.3134096500000001,0.4761904761904762,0.5555555555555556,0.4166666666666667,0.7997176411794104
4793806,15.0,10.0,5,609,6,7,37.5,54.0,0.0074023,0.0073641999999999996,0.0080045,9,9,12.666666666666666,54.0,0.26644915,0.265580075,0.26731822499999996,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.7267080745341614
4798549,15.0,10.0,5,661,8,8,36.25,45.375,0.0080707,0.0069022,0.0082459,14,14,18.142857142857142,28.071428571428573,0.3900536,0.3871897,0.3929174999999999,0.36363636363636365,0.5,0.2857142857142857,0.7168516660395502
4944723,15.0,10.0,5,650,8,7,55.875,27.857142857142858,0.011079799999999999,0.0106217,0.0129847,12,12,17.916666666666668,35.25,0.40219174999999996,0.401815325,0.4025681749999999,0.3,0.375,0.25,0.7072791482184272
4981908,15.0,10.0,5,251,3,3,17.0,65.66666666666667,0.00124,0.0012266,0.0013073,4,4,16.25,45.5,0.10201095,0.07946002499999999,0.124561875,0.8571428571428571,1.0,0.75,0.9277777777777777
5084249,15.0,10.0,5,600,1,2,12.0,293.5,0.0029296,0.0028194,0.0032686999999999994,6,7,14.166666666666666,72.71428571428571,0.16989265,0.169234275,0.170551025,0.2857142857142857,1.0,0.16666666666666666,0.8571428571428571
5133027,15.0,10.0,5,628,5,5,63.4,61.2,0.0093469,0.0086706,0.0100949,17,18,15.235294117647058,19.555555555555557,0.36323255,0.353596625,0.37286847500000003,0.1818181818181818,0.4,0.11764705882352941,0.5423076923076924
5285957,15.0,10.0,5,387,3,2,24.666666666666668,155.0,0.0037664000000000005,0.003718,0.0038729000000000003,8,7,15.375,36.57142857142857,0.24298965000000003,0.23605842500000002,0.249920875,0.36363636363636365,0.6666666666666666,0.25,0.9782608695652174
5286334,15.0,10.0,5,342,1,1,20.0,321.0,0.0019675,0.001867,0.0032808000000000004,1,1,11.0,330.0,0.05764695,0.056704525,0.058589375,1.0,1.0,1.0,0.55
5395622,15.0,10.0,5,231,3,3,22.666666666666668,53.333333333333336,0.002192,0.0021812,0.0022178000000000002,3,3,24.333333333333332,51.666666666666664,0.06412749999999999,0.0632138,0.0650412,1.0,1.0,1.0,0.943355119825708
5538668,15.0,10.0,5,617,0,1,0.0,617.0,0.0032688,0.0027989,0.003602,1,2,13.0,301.5,0.033868,0.03351915000000001,0.03421685,0.0,0.0,0.0,0.0
5670672,15.0,10.0,5,264,3,2,76.0,16.5,0.0059609,0.0055254,0.0064077,4,5,17.5,38.0,0.17491525,0.173069225,0.176761275,0.0,0.0,0.0,0.0
5729758,15.0,10.0,5,253,4,4,20.75,41.5,0.0031616,0.0024923000000000002,0.0033995,7,7,14.428571428571429,20.714285714285715,0.11442379999999999,0.1139355,0.11491209999999999,0.7272727272727273,1.0,0.5714285714285714,0.7628732174688058
5763820,15.0,10.0,5,989,5,4,127.4,86.75,0.035103800000000004,0.0344726,0.035631,10,11,51.3,42.36363636363637,0.55023865,0.548434375,0.552042925,0.26666666666666666,0.4,0.2,0.7317422161172161
5917923,15.0,10.0,5,272,1,2,19.0,126.0,0.0022253000000000004,0.0020411,0.00239,3,4,17.333333333333332,54.25,0.10260330000000001,0.10241879999999999,0.10278780000000001,0.0,0.0,0.0,0.0
5936666,15.0,10.0,5,602,7,8,20.714285714285715,56.25,0.0047649,0.0045705,0.0063086,11,12,16.0,34.583333333333336,0.2763233,0.27381145,0.27883515,0.5555555555555556,0.7142857142857143,0.45454545454545453,0.7747556365203424
6014730,15.0,10.0,5,219,2,2,16.5,92.0,0.0011534000000000002,0.0011504,0.0013024,3,3,15.333333333333334,56.666666666666664,0.03984855,0.038757824999999996,0.040939275000000004,0.8,1.0,0.6666666666666666,0.9428104575163399
6051512,15.0,10.0,5,601,3,4,41.0,118.75,0.0044474,0.004355,0.0045335,9,9,14.777777777777779,51.0,0.18894745000000002,0.188852975,0.18904192500000003,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.7619047619047619
6053686,15.0,10.0,5,602,7,7,19.142857142857142,65.85714285714286,0.0039472,0.003875300000000001,0.003991099999999999,10,11,16.7,38.63636363636363,0.1940052,0.19081104999999998,0.19719935000000002,0.8235294117647058,1.0,0.7,0.7679593049340949
6171971,15.0,10.0,5,372,3,2,27.333333333333332,143.5,0.0033398,0.0025364000000000003,0.0034776,3,4,16.0,80.25,0.11161135000000001,0.110107575,0.113115125,0.0,0.0,0.0,0.0
6172561,15.0,10.0,5,239,5,4,21.0,32.25,0.0016167,0.001599,0.0016247,6,5,17.0,26.2,0.09673715000000001,0.09636257499999999,0.09711172500000001,0.7272727272727272,0.8,0.6666666666666666,0.9476190476190476
6357847,15.0,10.0,5,716,10,10,44.2,26.4,0.0089479,0.008712899999999999,0.0093228,5,6,12.8,107.83333333333333,0.3466215,0.34412785,0.34911515,0.13333333333333333,0.1,0.2,0.85
6358495,15.0,10.0,5,308,3,2,29.666666666666668,108.0,0.0018604000000000001,0.0017860999999999999,0.002325,3,3,16.666666666666668,85.0,0.07875955,0.077134425,0.08038467500000002,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9523809523809523
6422329,15.0,10.0,5,269,3,3,18.0,70.66666666666667,0.0017911,0.0017587,0.0019171,6,5,14.666666666666666,35.0,0.1728833,0.16781420000000002,0.17795239999999998,0.6666666666666666,1.0,0.5,0.7548148148148148
6547817,15.0,10.0,5,320,6,6,20.0,32.333333333333336,0.0024067,0.0023937,0.0024137,11,10,15.0,14.4,0.15751365000000003,0.156911925,0.158115375,0.4705882352941177,0.6666666666666666,0.36363636363636365,0.8034304511278194
6547822,15.0,10.0,5,341,6,6,35.5,20.333333333333332,0.0042331999999999995,0.0036106,0.0043387,9,9,19.666666666666668,17.22222222222222,0.2175571,0.2175237,0.21759049999999996,0.5333333333333333,0.6666666666666666,0.4444444444444444,0.7401785714285714
6756778,15.0,10.0,5,498,8,8,35.625,25.625,0.0047168999999999996,0.0044166000000000006,0.0053878,10,8,14.3,43.125,0.28733434999999996,0.282118925,0.29254977499999996,0.22222222222222224,0.25,0.2,0.8187830687830688
6896919,15.0,10.0,5,619,5,6,28.6,78.5,0.004958,0.0043839,0.0053529,13,14,16.153846153846153,28.285714285714285,0.21121875000000004,0.210719075,0.211718425,0.33333333333333337,0.6,0.23076923076923078,0.8477268439916997
6920600,15.0,10.0,5,225,1,2,17.0,103.5,0.0011847000000000001,0.0010767,0.0013403,4,5,15.25,32.0,0.0510797,0.05002995,0.052129449999999994,0.4,1.0,0.25,0.7727272727272727
6922501,15.0,10.0,5,273,5,4,23.6,37.5,0.0016378,0.0016115,0.0016952,6,6,17.5,27.0,0.1001977,0.1000476,0.10034779999999999,0.7272727272727272,0.8,0.6666666666666666,0.7919829222011385
6922622,15.0,10.0,5,453,4,4,33.5,78.75,0.0037662,0.003403,0.0044907,10,9,15.1,32.44444444444444,0.19227185,0.19054167500000002,0.19400202500000002,0.4285714285714285,0.75,0.3,0.7872463768115942
6941418,15.0,10.0,5,282,3,3,26.666666666666668,66.33333333333333,0.002323,0.0020071,0.0027365,4,4,20.25,49.25,0.1275436,0.12742075,0.12766645,0.5714285714285715,0.6666666666666666,0.5,0.8634453781512605
6984632,15.0,10.0,5,617,3,4,24.333333333333332,135.25,0.0038606,0.0037289000000000007,0.0044452,7,8,16.714285714285715,61.625,0.13007385000000002,0.12767042499999998,0.13247727500000003,0.4,0.6666666666666666,0.2857142857142857,0.7927350427350428
7555066,15.0,10.0,5,339,5,5,15.4,51.4,0.0021985999999999998,0.001953,0.0023763,6,7,14.0,35.57142857142857,0.110349,0.1101428,0.11055519999999998,0.7272727272727272,0.8,0.6666666666666666,0.8349389097744362
7557391,15.0,10.0,5,302,2,2,14.0,136.0,0.0014900999999999998,0.00149,0.0018017,4,4,14.25,60.25,0.05909465,0.058378075,0.059811225,0.6666666666666666,1.0,0.5,0.9333333333333333
7563440,15.0,10.0,5,591,5,5,19.2,98.0,0.003914,0.0036211,0.0045049,14,14,15.214285714285714,26.0,0.19048534999999997,0.18727982499999998,0.193690875,0.5263157894736842,1.0,0.35714285714285715,0.7695381912773217
7564587,15.0,10.0,5,242,3,3,27.666666666666668,52.0,0.0027402,0.0026258,0.0027964,6,6,15.5,23.833333333333332,0.09485745,0.094732675,0.094982225,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.8867521367521367
7583768,15.0,10.0,5,236,3,3,29.0,48.666666666666664,0.0014808,0.0014636,0.0015216,7,5,13.285714285714286,27.2,0.0887236,0.08820539999999999,0.0892418,0.4,0.6666666666666666,0.2857142857142857,0.7408585055643879
7598344,15.0,10.0,5,219,3,3,14.0,58.0,0.0022175999999999997,0.0022024,0.0022674,4,3,18.75,46.666666666666664,0.05921875,0.059128574999999996,0.059308925,0.8571428571428571,1.0,0.75,0.7735632183908047
7613495,15.0,10.0,5,612,8,9,22.625,47.0,0.0043993999999999995,0.0042421,0.0049497,15,15,16.066666666666666,23.733333333333334,0.3410715000000001,0.33720935,0.34493365,0.5217391304347827,0.75,0.4,0.7076218534551869
7613518,15.0,10.0,5,285,4,4,29.75,40.5,0.0022936999999999996,0.0022507,0.0023538,9,8,14.88888888888889,17.75,0.12937455,0.12827597500000001,0.13047312500000002,0.15384615384615383,0.25,0.1111111111111111,0.918918918918919
7613731,15.0,10.0,5,271,4,3,23.0,58.333333333333336,0.0025564,0.0018852,0.0027249,5,5,18.8,34.4,0.0949475,0.09487535000000001,0.09501965,0.888888888888889,1.0,0.8,0.7197159565580619
7691124,15.0,10.0,5,255,5,5,24.8,25.2,0.0028055,0.0026102,0.0033591999999999997,5,4,15.4,43.25,0.1245458,0.12307870000000001,0.1260129,0.4000000000000001,0.4,0.4,0.8666666666666667
7691163,15.0,10.0,5,301,7,6,24.142857142857142,20.833333333333332,0.0025759,0.0024221999999999994,0.0026761,7,7,21.285714285714285,20.714285714285715,0.1384205,0.13834005,0.13850095,1.0,1.0,1.0,0.7806572629051621
7691232,15.0,10.0,5,601,1,1,17.0,583.0,0.002567,0.0024097,0.0026569000000000002,1,1,19.0,581.0,0.023123650000000003,0.022462774999999997,0.023784525,1.0,1.0,1.0,0.8947368421052632
7691423,15.0,10.0,5,303,3,3,28.0,72.0,0.0033902,0.0030499,0.0034316000000000004,6,5,18.833333333333332,36.8,0.10109729999999999,0.1007055,0.10148909999999998,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.7583333333333333
7691435,15.0,10.0,5,343,3,3,15.333333333333334,98.0,0.0018279,0.0016428,0.0019839000000000002,3,3,17.666666666666668,95.66666666666667,0.06567635,0.064590025,0.066762675,1.0,1.0,1.0,0.8692810457516339
7691520,15.0,10.0,5,608,4,5,54.5,77.2,0.0081041,0.0071966999999999995,0.0083798,12,11,13.666666666666666,39.27272727272727,0.31052840000000004,0.30935115,0.31170564999999995,0.0,0.0,0.0,0.0
7691542,15.0,10.0,5,368,6,6,26.666666666666668,33.666666666666664,0.0045227,0.004466100000000001,0.0046721,10,8,16.5,24.125,0.17548965,0.17338492500000002,0.177594375,0.37499999999999994,0.5,0.3,0.8809523809523809
7691885,15.0,10.0,5,251,6,6,21.0,19.833333333333332,0.0027453,0.0023912,0.0029874000000000003,7,6,18.142857142857142,19.5,0.10614675,0.105628375,0.106665125,0.7692307692307692,0.8333333333333334,0.7142857142857143,0.7703778677462888
7691909,15.0,10.0,5,624,9,9,23.666666666666668,44.666666666666664,0.005283999999999999,0.004842,0.0064613,14,15,20.071428571428573,21.933333333333334,0.28568089999999996,0.28012,0.2912418,0.6956521739130435,0.8888888888888888,0.5714285714285714,0.778924541958541
7795968,15.0,10.0,5,252,2,2,33.5,91.5,0.0023696,0.0022332,0.0025565,4,3,13.75,64.33333333333333,0.06768625,0.06718802500000001,0.06818447500000001,0.3333333333333333,0.5,0.25,0.8333333333333334
7797310,15.0,10.0,5,601,1,2,20.0,290.0,0.0024481999999999998,0.0024241999999999996,0.0025889,2,3,18.5,187.33333333333334,0.03199095,0.031252375,0.032729524999999995,0.6666666666666666,1.0,0.5,0.7692307692307693
7799046,15.0,10.0,5,454,9,8,22.666666666666668,30.125,0.0043958999999999995,0.0042191,0.0055088,10,10,17.5,26.9,0.20135625,0.200710975,0.202001525,0.5263157894736842,0.5555555555555556,0.5,0.7816796661193213
7799135,15.0,10.0,5,329,4,4,21.25,60.0,0.0022002,0.0018267000000000003,0.002785,8,8,14.125,26.0,0.13350045000000002,0.131888875,0.135112025,0.3333333333333333,0.5,0.25,0.8823529411764706
7799180,15.0,10.0,5,645,10,10,32.4,31.1,0.0063019,0.0056257,0.007265,12,11,16.833333333333332,39.18181818181818,0.36055075,0.3577671250000001,0.363334375,0.45454545454545453,0.5,0.4166666666666667,0.8181513475631123
7799209,15.0,10.0,5,525,6,6,21.0,65.5,0.0035491999999999998,0.003188,0.0036257,9,9,19.555555555555557,37.77777777777778,0.18825115,0.187910425,0.188591875,0.6666666666666667,0.8333333333333334,0.5555555555555556,0.8401468097120273
7799211,15.0,10.0,5,232,3,3,32.333333333333336,44.0,0.0016184,0.0015750999999999999,0.0016248,7,5,15.714285714285714,23.0,0.10363204999999999,0.10302572499999998,0.104238375,0.4,0.6666666666666666,0.2857142857142857,0.7805555555555556
7799420,15.0,10.0,5,317,4,4,27.0,51.25,0.0020742,0.0019288,0.002951,9,8,15.11111111111111,21.5,0.14332475,0.143290475,0.143359025,0.30769230769230765,0.5,0.2222222222222222,0.7468805704099821
7799507,15.0,10.0,5,310,3,3,66.33333333333333,36.0,0.0052373,0.0049697,0.0053913,6,5,15.166666666666666,42.6,0.146372,0.14157845000000002,0.15116554999999998,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.916083916083916
7852277,15.0,10.0,5,247,2,2,36.0,86.5,0.002815,0.0027830999999999997,0.0030045,2,3,22.0,67.0,0.08169265,0.08095807499999999,0.082427225,0.5,0.5,0.5,0.9032258064516129
7852403,15.0,10.0,5,290,4,4,19.5,52.0,0.0017227,0.0016842,0.002116,5,5,22.4,34.6,0.1422417,0.13566375,0.14881965000000003,0.888888888888889,1.0,0.8,0.8678977272727273
7852411,15.0,10.0,5,607,4,4,39.75,111.0,0.0048705,0.0047947,0.0050807,13,14,13.384615384615385,30.0,0.25492044999999997,0.246009175,0.26383172499999996,0.11764705882352941,0.25,0.07692307692307693,0.8125
7852420,15.0,10.0,5,606,5,6,26.8,77.83333333333333,0.0043641,0.0041649,0.0048506,11,12,17.0,34.0,0.2543254,0.25279694999999996,0.25585385,0.5000000000000001,0.8,0.36363636363636365,0.7662437720533672
7852422,15.0,10.0,5,216,3,3,23.0,48.0,0.0013302000000000001,0.0013067,0.0018102000000000003,4,4,22.5,30.5,0.07980475,0.07952152500000001,0.080087975,0.8571428571428571,1.0,0.75,0.8689594356261022
7852445,15.0,10.0,5,307,5,5,22.8,37.6,0.0036455,0.0021425,0.0042955,6,6,15.833333333333334,34.333333333333336,0.1470744,0.14592804999999998,0.14822075,0.3636363636363636,0.4,0.3333333333333333,0.8541666666666667
7852451,15.0,10.0,5,314,4,3,29.0,64.66666666666667,0.0025702000000000003,0.002501,0.0025803000000000006,7,8,16.0,24.375,0.18833670000000005,0.18797895,0.18869445,0.36363636363636365,0.5,0.2857142857142857,0.7579710144927536
8354596,15.0,10.0,5,385,0,1,0.0,385.0,0.0016879,0.0015839,0.0021842,0,1,0.0,385.0,0.01133205,0.011011075,0.011653025,nan,nan,nan,nan
10752853,15.0,15.0,8,615,1,2,50.0,282.0,0.0028099,0.0027988999999999996,0.0034462,2,2,21.5,285.0,0.0483292,0.04761525,0.04904315,0.0,0.0,0.0,0.0
10752864,15.0,15.0,8,232,4,4,24.25,32.75,0.0023841,0.002237,0.0026095,6,6,19.666666666666668,18.0,0.12689545,0.125773075,0.128017825,0.8,1.0,0.6666666666666666,0.8214126559714794
10752951,15.0,15.0,8,610,0,1,0.0,610.0,0.0023353000000000002,0.0021985999999999998,0.0026323,0,1,0.0,610.0,0.0084427,0.00801575,0.00886965,nan,nan,nan,nan
10892045,15.0,15.0,8,323,6,5,23.666666666666668,35.0,0.0024495999999999997,0.0022344,0.0030088000000000003,7,6,21.285714285714285,27.833333333333332,0.12363869999999999,0.12305495,0.12422245000000001,0.923076923076923,1.0,0.8571428571428571,0.8626388478475304
10934834,15.0,15.0,8,242,2,2,23.5,96.5,0.0018015,0.0015254,0.0020768,5,4,20.8,33.25,0.07700889999999999,0.0764775,0.0775403,0.5714285714285715,1.0,0.4,0.9558823529411764
10934933,15.0,15.0,8,423,6,6,22.0,47.5,0.0037463,0.0030689000000000003,0.0038512,7,7,23.428571428571427,36.0,0.16033525,0.157425775,0.163244725,0.923076923076923,1.0,0.8571428571428571,0.8957537954282621
10935081,15.0,15.0,8,278,4,4,26.5,42.0,0.0032468,0.0030602,0.0033081000000000004,4,4,28.25,40.25,0.09120474999999999,0.09055987499999998,0.091849625,1.0,1.0,1.0,0.9414690279294742
10935136,15.0,15.0,8,308,2,1,31.5,243.0,0.0019215,0.0018692000000000001,0.0024604,4,4,17.0,59.0,0.07808259999999999,0.07795275,0.07821245,0.3333333333333333,0.5,0.25,1.0
10935148,15.0,15.0,8,237,3,2,62.666666666666664,23.0,0.0045443,0.003948599999999999,0.0054928,4,4,18.25,40.0,0.15523185,0.151942975,0.158520725,0.28571428571428575,0.3333333333333333,0.25,0.7894736842105263
10935358,15.0,15.0,8,636,8,7,29.125,56.42857142857143,0.0063795,0.0057678,0.006755099999999999,7,7,24.428571428571427,65.42857142857143,0.27011779999999996,0.2667262,0.2735094,0.6666666666666666,0.625,0.7142857142857143,0.9295259952206096
10935638,15.0,15.0,8,228,1,1,15.0,212.0,0.0016527,0.0016095999999999999,0.0018987999999999998,3,2,17.0,87.0,0.0696164,0.06811565,0.07111714999999999,0.5,1.0,0.3333333333333333,1.0
10935844,15.0,15.0,8,607,1,2,25.0,290.5,0.0025577000000000004,0.0024413,0.0031950999999999998,1,2,27.0,289.5,0.034116150000000005,0.033876975000000004,0.034355325000000006,1.0,1.0,1.0,0.9259259259259259
10969051,15.0,15.0,8,601,0,1,0.0,601.0,0.0024025,0.0023865,0.0025636,1,2,28.0,286.0,0.026977849999999994,0.026789475,0.027166225,0.0,0.0,0.0,0.0
11058912,15.0,15.0,8,601,1,2,20.0,290.0,0.0029124,0.0028474,0.0031980999999999993,2,3,19.0,187.0,0.03869835,0.038669525,0.038727174999999996,0.6666666666666666,1.0,0.5,0.8695652173913043
11071635,15.0,15.0,8,423,5,5,26.0,57.6,0.0037874000000000002,0.0032408000000000003,0.0038499999999999997,6,6,20.166666666666668,49.333333333333336,0.1452434,0.13964485,0.15084194999999997,0.7272727272727272,0.8,0.6666666666666666,0.9031685137823244
11071677,15.0,15.0,8,459,4,5,31.0,66.2,0.0034369,0.0031720999999999997,0.0045805,7,7,22.857142857142858,41.714285714285715,0.14254584999999997,0.13856862499999997,0.14652307499999997,0.5454545454545454,0.75,0.42857142857142855,0.8927803379416283
11071727,15.0,15.0,8,411,1,1,16.0,394.0,0.0021092,0.0020332,0.0023945,3,3,15.333333333333334,120.66666666666667,0.046281600000000006,0.04556995,0.04699325000000001,0.5,1.0,0.3333333333333333,1.0
11071733,15.0,15.0,8,257,3,3,21.333333333333332,63.333333333333336,0.0015848,0.001533,0.0028192,2,2,27.5,100.0,0.09000455,0.08946307500000002,0.09054602499999999,0.8,0.6666666666666666,1.0,0.8723544973544974
11071965,15.0,15.0,8,535,6,6,30.666666666666668,57.5,0.004674,0.0043132,0.0048901000000000005,5,4,26.2,99.75,0.151118,0.14971545,0.15252054999999998,0.9090909090909091,0.8333333333333334,1.0,0.8019997212931995
11092058,15.0,15.0,8,446,5,5,26.4,61.8,0.003643,0.0032198,0.0043723,6,6,19.833333333333332,53.5,0.13578194999999998,0.13493467499999998,0.13662922499999997,0.5454545454545454,0.6,0.5,0.912962962962963
11092072,15.0,15.0,8,247,1,1,18.0,228.0,0.0013498,0.0013254,0.0014286,1,1,18.0,228.0,0.032888499999999994,0.032807899999999994,0.032969099999999994,1.0,1.0,1.0,1.0
4300268,15.0,15.0,8,961,10,11,66.2,26.272727272727273,0.042871900000000004,0.0425586,0.0446326,10,9,59.6,39.44444444444444,0.54282515,0.5388988250000001,0.5467514750000001,0.8000000000000002,0.8,0.8,0.8009968041218041
4303167,15.0,15.0,8,610,5,6,34.0,72.5,0.006261700000000001,0.0058888000000000005,0.0075878000000000004,6,7,23.166666666666668,66.42857142857143,0.1441933,0.14396655,0.14442005,0.5454545454545454,0.6,0.5,0.9273582600195504
4303201,15.0,15.0,8,600,2,3,19.0,186.66666666666666,0.0053901999999999995,0.0040084000000000005,0.0054563,4,5,23.0,100.8,0.14037165,0.13366397500000002,0.14707932499999998,0.6666666666666666,1.0,0.5,0.6785714285714286
4326816,15.0,15.0,8,606,10,10,29.5,30.1,0.0052756999999999995,0.0052395,0.0054372,8,8,25.5,49.25,0.22544875000000003,0.223548575,0.22734892499999998,0.888888888888889,0.8,1.0,0.80798987959028
4453473,15.0,15.0,8,610,3,4,42.0,120.25,0.0041231,0.0040372,0.0054642,3,4,25.333333333333332,132.75,0.10615865,0.104298125,0.10801917500000001,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7053513862024501
4636267,15.0,15.0,8,624,7,8,35.57142857142857,46.0,0.0061759,0.005424,0.0071571000000000004,6,7,22.166666666666668,69.28571428571429,0.27443130000000004,0.27149135,0.27737125,0.4615384615384615,0.42857142857142855,0.5,0.8933531746031745
4652239,15.0,15.0,8,601,7,7,33.57142857142857,51.285714285714285,0.0062465,0.004926600000000001,0.0062693,4,5,20.0,103.4,0.23768569999999997,0.23629485,0.23907655,0.36363636363636365,0.2857142857142857,0.5,0.9543650793650793
