trajectory,strategy,n_stops,n_stop_points,avg_sed_m,max_sed_m,p95_sed_m,latency_us_per_stop,latency_us_per_point,latency_p25_us_per_point,latency_p75_us_per_point
4754956,centroid,4,228,2.3469323792644996,14.609370350734537,7.839257235971312,11.4,0.2,0.1969298245614035,0.20087719298245613
4754956,medoid,4,228,2.257627158374527,14.76217617063235,7.947147395230809,1753.725,30.767105263157895,30.72280701754386,30.856140350877194
4754956,snap_to_nearest,4,228,2.3596109161676653,14.97253999937385,7.937606519087124,36.05,0.6324561403508772,0.6157894736842106,0.6342105263157894
4754956,first_point,4,228,11.810015375685733,25.56429400688108,16.046813169957762,3.25,0.05701754385964912,0.056578947368421055,0.058333333333333334
4775763,centroid,5,269,3.672753340729395,16.5565988117139,9.35714162408539,11.759999999999998,0.21858736059479553,0.21784386617100374,0.22267657992565054
4775763,medoid,5,269,3.6143908897874835,17.922549879503844,9.281002103692579,1126.1,20.931226765799256,20.533457249070633,27.49182156133829
4775763,snap_to_nearest,5,269,3.653207794366939,16.435054965518365,9.243180130810195,36.44,0.6773234200743494,0.45241635687732346,0.7118959107806692
4775763,first_point,5,269,13.30147655919305,28.231544907646295,20.83627218463327,1.6999999999999997,0.031598513011152414,0.031598513011152414,0.03197026022304832
4785421,centroid,4,313,4.187876779026793,19.142522579040357,11.492961686209842,14.5,0.1853035143769968,0.1830670926517572,0.1869009584664537
4785421,medoid,4,313,4.105465085966545,19.761378437038385,12.232940162929022,4513.85,57.68498402555911,55.46837060702875,57.71980830670926
4785421,snap_to_nearest,4,313,4.134942444662879,19.137009593000407,12.021223630216879,22.5,0.28753993610223644,0.28498402555910546,0.30543130990415335
4785421,first_point,4,313,15.73100868420662,36.8326764095862,26.130421488576335,3.475,0.04440894568690096,0.04281150159744409,0.045686900958466455
4789937,centroid,4,154,3.7989350204541776,15.221746773332182,8.814912876579074,9.9,0.2571428571428572,0.24935064935064935,0.2584415584415584
4789937,medoid,4,154,3.7357782442392202,15.37385247408349,8.982469732956991,703.2749999999999,18.266883116883115,18.20649350649351,18.823376623376625
4789937,snap_to_nearest,4,154,3.7760342856887363,15.37385247408349,8.982469732956991,26.625,0.6915584415584416,0.6902597402597402,0.7090909090909091
4789937,first_point,4,154,12.886120402363133,28.561948349869574,16.884997731748754,3.5,0.09090909090909091,0.08831168831168831,0.09155844155844156
