trajectory,strategy,n_stops,n_stop_points,avg_sed_m,max_sed_m,p95_sed_m,latency_us_per_stop,latency_us_per_point,latency_p25_us_per_point,latency_p75_us_per_point
6941418,medoid,1,31,1.7111486732615817,11.993123357120483,8.760083108065139,254.10000000000002,8.196774193548388,8.167741935483871,8.229032258064516
6941418,snap_to_nearest,1,31,2.4757372760677128,10.36551696547094,7.13135629398816,15.599999999999998,0.5032258064516129,0.49032258064516127,0.5096774193548387
6941418,first_point,1,31,4.320478134264146,15.012083291407393,11.778506115707092,2.1,0.06774193548387097,0.06129032258064516,0.07096774193548387
6984632,centroid,1,39,2.487829798248881,12.276726161589119,9.976771362162161,5.9,0.1512820512820513,0.14871794871794872,0.1717948717948718
6984632,medoid,1,39,2.261627601150874,13.032233476942574,10.584671501668048,391.6,10.04102564102564,9.753846153846153,10.505128205128205
6984632,snap_to_nearest,1,39,2.3979246015153635,12.444709503402162,10.113610085813841,13.6,0.3487179487179487,0.3487179487179487,0.35128205128205126
6984632,first_point,1,39,12.278206118179225,23.97394903322167,16.360087127162586,2.0,0.05128205128205128,0.04871794871794872,0.05128205128205128
7555066,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
7555066,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
7555066,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
7555066,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
7557391,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
7557391,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
7557391,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
7557391,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
7563440,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
7563440,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
7563440,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
7563440,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
7564587,centroid,1,45,1.843767100192385,14.26419502257054,9.513393337177066,5.6,0.12444444444444444,0.12000000000000001,0.12666666666666668
7564587,medoid,1,45,1.8333842366483404,14.291098172095477,9.57772078726066,470.5,10.455555555555556,10.273333333333333,10.511111111111111
7564587,snap_to_nearest,1,45,1.839851471443249,14.27476160469751,9.51042200248027,14.8,0.3288888888888889,0.3244444444444444,0.3288888888888889
7564587,first_point,1,45,14.186144218021893,28.427636504139834,19.196107622689723,2.7,0.060000000000000005,0.05777777777777778,0.06888888888888889
7583768,centroid,2,72,2.064966586255994,13.07337788086428,7.642501471646328,7.15,0.19861111111111113,0.19305555555555556,0.20277777777777778
7583768,medoid,2,72,2.0386283791018727,13.534372383232999,7.743420011594127,613.7,17.047222222222224,16.94861111111111,17.245833333333334
7583768,snap_to_nearest,2,72,2.059662749907097,13.421960009303609,7.698129344497526,13.6,0.37777777777777777,0.36944444444444446,0.37777777777777777
7583768,first_point,2,72,11.699056583988567,25.384245629114595,14.461447063606904,1.9500000000000002,0.05416666666666667,0.05277777777777778,0.056944444444444436
7598344,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
7598344,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
7598344,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
7598344,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
7613495,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
7613495,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
7613495,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
7613495,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
7613518,centroid,2,71,1.76823038660344,11.876718338221307,7.683094182374536,5.4,0.15211267605633805,0.15070422535211267,0.16056338028169015
7613518,medoid,2,71,1.599198166432023,12.455252957794743,7.722386622594733,317.1499999999999,8.933802816901407,8.83380281690141,8.98450704225352
7613518,snap_to_nearest,2,71,1.6992057302234347,12.096225547048068,7.7912971144061896,12.65,0.3563380281690141,0.34929577464788736,0.3577464788732394
7613518,first_point,2,71,11.380622113896516,19.968028568550956,13.611490479002185,1.8,0.05070422535211268,0.05070422535211268,0.05070422535211268
7613731,centroid,1,38,2.231104224174934,9.432967381799843,3.990587676571022,5.4,0.14210526315789473,0.1394736842105263,0.14473684210526316
7613731,medoid,1,38,2.2112218610080463,9.902463763429289,4.4551753167796795,414.8,10.91578947368421,9.56578947368421,16.410526315789475
7613731,snap_to_nearest,1,38,2.2226277847358515,9.482921262250002,4.033101437955517,13.5,0.35526315789473684,0.35526315789473684,0.35789473684210527
7613731,first_point,1,38,9.436476947643936,12.964229109210123,12.75595997102702,2.0,0.05263157894736842,0.05263157894736842,0.05526315789473685
7691124,centroid,2,77,2.4820540599445176,11.790655571289857,8.895944633905353,5.4,0.14025974025974028,0.13766233766233765,0.14285714285714285
7691124,medoid,2,77,2.411910844824832,13.271826585257305,9.690160409947284,353.04999999999995,9.17012987012987,9.12077922077922,9.242857142857144
7691124,snap_to_nearest,2,77,2.46823864905245,11.663513318475013,9.104543316913968,21.6,0.5610389610389611,0.47792207792207786,0.5766233766233766
7691124,first_point,2,77,10.929142632586023,23.20189631695873,16.804808549053885,2.3,0.05974025974025973,0.05844155844155844,0.06493506493506493
7691163,centroid,1,34,3.024186660293143,8.980976910889774,7.42780537505087,5.7,0.16764705882352943,0.16176470588235295,0.17941176470588235
7691163,medoid,1,34,2.988939452953823,9.255460554192426,7.637204868045446,408.1,12.00294117647059,8.43235294117647,12.520588235294117
7691163,snap_to_nearest,1,34,2.994905184730122,9.0229648702522,7.565649935906823,12.1,0.3558823529411765,0.35294117647058826,0.3588235294117647
7691163,first_point,1,34,8.846290539327866,17.741621087558357,13.34783082049846,2.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
7691232,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
7691232,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
7691232,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
7691232,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
7691423,centroid,1,43,2.167119827809936,10.074952824331488,6.044071281629538,6.1,0.14186046511627906,0.13023255813953488,0.14186046511627906
7691423,medoid,1,43,2.160963536705289,10.19437720675083,6.173723568069673,443.9,10.323255813953487,10.265116279069767,10.779069767441861
7691423,snap_to_nearest,1,43,2.1733623078107143,10.345820716524996,6.26404006277693,20.5,0.47674418604651164,0.47441860465116276,0.4813953488372093
7691423,first_point,1,43,9.85479413205766,19.927665624311185,12.887947934410704,2.8,0.06511627906976744,0.06511627906976744,0.06744186046511627
7691435,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
7691435,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
7691435,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
7691435,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
7691520,centroid,1,56,5.204171315645024,12.988485002052949,11.720538320532533,5.8,0.10357142857142856,0.09999999999999999,0.10714285714285714
7691520,medoid,1,56,5.2035666748095695,13.94832227545587,11.809557049400926,675.9,12.069642857142856,11.976785714285715,12.133928571428571
7691520,snap_to_nearest,1,56,5.2035906997225165,12.991620524032824,11.72367542955055,16.5,0.29464285714285715,0.2928571428571428,0.3053571428571429
7691520,first_point,1,56,12.988541556192152,25.543156444611974,22.62140442114175,1.9,0.033928571428571426,0.03214285714285715,0.033928571428571426
7691542,centroid,1,62,2.6539285254873755,13.048419371192852,9.170495212598022,6.6,0.1064516129032258,0.1032258064516129,0.10806451612903226
7691542,medoid,1,62,2.5739441652737565,13.373666007750343,9.25526442776631,915.1,14.759677419354839,14.756451612903225,14.788709677419355
7691542,snap_to_nearest,1,62,2.591596064920245,13.451765004222509,9.071279413242163,19.0,0.3064516129032258,0.30483870967741933,0.3080645161290323
7691542,first_point,1,62,13.202667186558104,24.017008485988733,17.15840402895073,2.0,0.03225806451612903,0.03064516129032258,0.03387096774193549
7691885,centroid,1,43,1.892354120197682,12.728241642467928,7.822084004002625,6.0,0.13953488372093023,0.13488372093023254,0.14418604651162792
7691885,medoid,1,43,1.8899858598218169,12.810537201001733,7.887901733501288,458.0,10.651162790697674,10.616279069767442,10.751162790697675
7691885,snap_to_nearest,1,43,1.8919593704190896,12.726449686114464,7.820589887328934,15.2,0.35348837209302325,0.34651162790697676,0.35581395348837214
7691885,first_point,1,43,12.728648546602477,24.073434699086967,16.217196181335154,2.0,0.046511627906976744,0.044186046511627906,0.046511627906976744
7691909,centroid,1,38,2.09165229772738,11.887147824976907,8.054453468877018,5.6,0.14736842105263157,0.14736842105263157,0.14736842105263157
7691909,medoid,1,38,1.8316982100523544,12.765535048881514,8.67966942478062,362.6,9.542105263157895,9.50263157894737,10.052631578947368
7691909,snap_to_nearest,1,38,1.9254838351115184,12.340960271559487,8.372513014302472,13.5,0.35526315789473684,0.35000000000000003,0.35789473684210527
7691909,first_point,1,38,11.892096356143643,21.891789085389473,14.327082406649208,2.0,0.05263157894736842,0.049999999999999996,0.05789473684210527
7795968,centroid,1,57,1.4525382017527588,13.94780760041267,4.470462708746189,6.7,0.11754385964912281,0.11403508771929824,0.11754385964912281
7795968,medoid,1,57,1.3021334760845225,14.290253976716043,4.781101062972793,897.9,15.752631578947367,14.656140350877193,16.52456140350877
7795968,snap_to_nearest,1,57,1.33941103574086,14.148178730616143,4.684230881015669,19.6,0.34385964912280703,0.3368421052631579,0.356140350877193
7795968,first_point,1,57,13.959776697961198,16.30297924591626,15.628003267425713,2.1,0.0368421052631579,0.0368421052631579,0.03859649122807018
7797310,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
7797310,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
7797310,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
7797310,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
7799046,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
7799046,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
7799046,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
7799046,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
7799135,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
7799135,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
7799135,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
7799135,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
7799180,centroid,3,130,5.829114566517828,16.481264441866944,14.799933088681971,5.633333333333333,0.12999999999999998,0.12923076923076923,0.1323076923076923
7799180,medoid,3,130,5.324462659439579,22.298238663880817,21.646232952569235,483.03333333333336,11.146923076923077,11.126923076923077,11.352307692307692
7799180,snap_to_nearest,3,130,5.781841377890426,16.35282654939233,15.733721394728718,14.100000000000001,0.3253846153846154,0.3253846153846154,0.3392307692307692
7799180,first_point,3,130,12.19337814493839,31.741492852322292,31.111236706626947,1.7666666666666666,0.040769230769230766,0.040769230769230766,0.040769230769230766
7799209,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
7799209,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
7799209,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
7799209,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
7799211,centroid,2,77,2.398365495377913,12.306474941410736,8.459407203452477,5.4,0.14025974025974028,0.13896103896103895,0.14155844155844155
7799211,medoid,2,77,2.2685193266771972,12.513172933664944,8.769172975699664,370.45,9.622077922077922,9.566233766233767,9.862337662337662
7799211,snap_to_nearest,2,77,2.3709648127335545,12.295949734980969,8.44523478448997,13.6,0.35324675324675325,0.35324675324675325,0.36363636363636365
7799211,first_point,2,77,10.627418171907577,22.387837731390412,15.907683856720094,1.85,0.048051948051948054,0.048051948051948054,0.049350649350649346
7799420,centroid,1,31,2.3470000514196765,11.040531453637255,6.356835856626711,8.3,0.267741935483871,0.1935483870967742,0.2806451612903226
7799420,medoid,1,31,2.3418944534804185,11.01196741737262,6.339998276037115,242.6,7.825806451612903,7.816129032258065,7.84516129032258
7799420,snap_to_nearest,1,31,2.3418944534804185,11.01196741737262,6.339998276037115,11.7,0.37741935483870964,0.37741935483870964,0.3806451612903226
7799420,first_point,1,31,11.042622784089199,14.368840825809816,14.214502235383843,2.0,0.06451612903225806,0.06129032258064516,0.06451612903225806
7799507,centroid,2,114,5.02512715523859,11.35127074336076,9.197079229024638,6.0,0.10526315789473684,0.10526315789473684,0.10614035087719298
7799507,medoid,2,114,4.779329570598553,14.570374600074965,11.135771922240949,852.6,14.957894736842105,14.540350877192981,15.207017543859648
7799507,snap_to_nearest,2,114,5.049624868816193,11.954976589867766,9.95798539559771,18.6,0.3263157894736842,0.3228070175438596,0.33245614035087717
7799507,first_point,2,114,10.843496767948478,20.71821277054474,15.541541782692097,1.9,0.03333333333333333,0.0324561403508772,0.034210526315789476
7852277,centroid,1,45,2.744215694945436,13.110834821805707,7.40300080684189,5.9,0.13111111111111112,0.1288888888888889,0.13333333333333333
7852277,medoid,1,45,2.5742427109379586,13.96411559897398,8.277736193292178,501.0,11.133333333333333,10.842222222222222,12.735555555555557
7852277,snap_to_nearest,1,45,2.671013988802236,13.439872988557484,7.648037673222306,14.6,0.3244444444444444,0.32,0.3288888888888889
7852277,first_point,1,45,13.23588992887829,15.664032880206141,15.49303195861195,1.9000000000000001,0.042222222222222223,0.042222222222222223,0.044444444444444446
7852403,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
7852403,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
7852403,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
7852403,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
7852411,centroid,2,86,4.569322854533461,12.078908813998286,11.207753695416695,5.45,0.12674418604651164,0.12441860465116278,0.12906976744186047
7852411,medoid,2,86,4.452256797582667,15.357585946152291,14.667824494620698,492.25,11.44767441860465,11.290697674418604,12.36860465116279
7852411,snap_to_nearest,2,86,4.664335939119554,13.569202826791779,12.732189955634823,15.05,0.35000000000000003,0.35000000000000003,0.35581395348837214
7852411,first_point,2,86,9.474067121333778,20.941286678244186,20.303896887533345,1.9,0.044186046511627906,0.04302325581395349,0.044186046511627906
7852420,centroid,1,44,3.516407501314602,12.33718127560001,9.713486552220282,5.9,0.1340909090909091,0.1318181818181818,0.13636363636363635
7852420,medoid,1,44,3.121104793069358,13.419297317174943,10.535770970576465,681.1,15.479545454545455,11.029545454545454,17.286363636363635
7852420,snap_to_nearest,1,44,3.192198850965441,12.832355195423894,10.053321634262899,24.499999999999996,0.5568181818181818,0.36590909090909096,0.5659090909090909
7852420,first_point,1,44,12.913836410972749,16.56717511192399,15.98035421911539,2.1,0.04772727272727273,0.045454545454545456,0.04772727272727273
7852422,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
7852422,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
7852422,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
7852422,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
7852445,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
7852445,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
7852445,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
7852445,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
7852451,centroid,1,53,4.258917886773061,12.134125360227529,8.02427380278278,7.8999999999999995,0.1490566037735849,0.14339622641509434,0.15283018867924528
7852451,medoid,1,53,3.5409043910584312,11.729498886604288,9.592198115109753,676.5,12.764150943396226,12.550943396226415,12.81698113207547
7852451,snap_to_nearest,1,53,3.5851084070105066,11.934319988078826,9.498771859725759,16.1,0.3037735849056604,0.3018867924528302,0.3113207547169811
7852451,first_point,1,53,12.601200190118472,18.199704907396935,17.724516004210543,2.0,0.03773584905660377,0.035849056603773584,0.03962264150943397
8354596,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
8354596,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
8354596,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
8354596,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
